NTAX,STRHT,SRATE,NCHR,REPL,MTHD,DOLLO,SECS
200,2000000,1e-06,50000,2,paup-dollo-hsearch,91033,3801.865
200,2000000,1e-06,50000,3,paup-dollo-fast-hsearch-first,92827,121.12
200,2000000,1e-06,50000,3,dollo-cdp-fast,92785,132.89100000000002
200,2000000,1e-06,50000,3,paup-dollo-hsearch-first,92785,5025.624
200,2000000,1e-06,50000,3,paup-dollo-hsearch,92785,5025.624
200,2000000,1e-06,50000,4,paup-dollo-fast-hsearch-first,90555,109.92099999999999
200,2000000,1e-06,50000,4,dollo-cdp-fast,90509,120.77699999999999
200,2000000,1e-06,50000,4,paup-dollo-hsearch-first,90509,4556.616
200,2000000,1e-06,50000,4,paup-dollo-hsearch,90509,4556.616
200,2000000,1e-06,50000,5,paup-dollo-fast-hsearch-first,87576,119.71600000000001
200,2000000,1e-06,50000,5,dollo-cdp-fast,87572,129.227
200,2000000,1e-06,50000,5,paup-dollo-hsearch-first,87572,3962.496
200,2000000,1e-06,50000,5,paup-dollo-hsearch,87572,3962.496
200,2000000,1e-06,50000,6,paup-dollo-fast-hsearch-first,90164,125.7
200,2000000,1e-06,50000,6,dollo-cdp-fast,90114,137.084
200,2000000,1e-06,50000,6,paup-dollo-hsearch-first,90112,4813.921
200,2000000,1e-06,50000,6,paup-dollo-hsearch,90112,4813.921
200,2000000,1e-06,50000,7,paup-dollo-fast-hsearch-first,86544,132.244
200,2000000,1e-06,50000,7,dollo-cdp-fast,86527,141.828
200,2000000,1e-06,50000,7,paup-dollo-hsearch-first,86522,6781.347
200,2000000,1e-06,50000,7,paup-dollo-hsearch,86522,6781.347
200,2000000,1e-06,50000,8,paup-dollo-fast-hsearch-first,86782,117.189
200,2000000,1e-06,50000,8,dollo-cdp-fast,86760,125.73499999999999
200,2000000,1e-06,50000,8,paup-dollo-hsearch-first,86760,3759.113
200,2000000,1e-06,50000,8,paup-dollo-hsearch,86760,3759.113
200,2000000,1e-06,50000,9,paup-dollo-fast-hsearch-first,94250,118.755
200,2000000,1e-06,50000,9,dollo-cdp-fast,94234,129.328
200,2000000,1e-06,50000,9,paup-dollo-hsearch-first,94234,5001.447
200,2000000,1e-06,50000,9,paup-dollo-hsearch,94234,5001.447
200,2000000,1e-06,50000,10,paup-dollo-fast-hsearch-first,89806,132.877
200,2000000,1e-06,50000,10,dollo-cdp-fast,89796,142.993
200,2000000,1e-06,50000,10,paup-dollo-hsearch-first,89796,4331.824
200,2000000,1e-06,50000,10,paup-dollo-hsearch,89796,4331.824
200,2000000,1e-06,50000,11,paup-dollo-fast-hsearch-first,86395,87.111
200,2000000,1e-06,50000,11,dollo-cdp-fast,86365,96.89800000000001
200,2000000,1e-06,50000,11,paup-dollo-hsearch-first,86365,4211.41
200,2000000,1e-06,50000,11,paup-dollo-hsearch,86365,4211.41
200,2000000,1e-06,50000,12,paup-dollo-fast-hsearch-first,91385,121.022
200,2000000,1e-06,50000,12,dollo-cdp-fast,91340,131.221
200,2000000,1e-06,50000,12,paup-dollo-hsearch-first,91340,4205.8
200,2000000,1e-06,50000,12,paup-dollo-hsearch,91340,4205.8
200,2000000,1e-06,50000,13,paup-dollo-fast-hsearch-first,90247,186.835
200,2000000,1e-06,50000,13,dollo-cdp-fast,90236,195.002
200,2000000,1e-06,50000,13,paup-dollo-hsearch-first,90236,5324.024
200,2000000,1e-06,50000,13,paup-dollo-hsearch,90236,5324.024
200,2000000,1e-06,50000,14,paup-dollo-fast-hsearch-first,88559,114.468
200,2000000,1e-06,50000,14,dollo-cdp-fast,88527,125.183
200,2000000,1e-06,50000,14,paup-dollo-hsearch-first,88527,4776.618
200,2000000,1e-06,50000,14,paup-dollo-hsearch,88527,4776.618
200,2000000,1e-06,50000,15,paup-dollo-fast-hsearch-first,91921,297.476
200,2000000,1e-06,50000,15,dollo-cdp-fast,91916,305.424
200,2000000,1e-06,50000,15,paup-dollo-hsearch-first,91916,19656.017
200,2000000,1e-06,50000,15,paup-dollo-hsearch,91916,19656.017
200,2000000,1e-06,50000,16,paup-dollo-fast-hsearch-first,86197,169.281
200,2000000,1e-06,50000,16,dollo-cdp-fast,86181,177.282
200,2000000,1e-06,50000,16,paup-dollo-hsearch-first,86143,6316.15
200,2000000,1e-06,50000,16,paup-dollo-hsearch,86143,6316.15
200,2000000,1e-06,50000,17,paup-dollo-fast-hsearch-first,87416,128.835
200,2000000,1e-06,50000,17,dollo-cdp-fast,87407,137.76000000000002
200,2000000,1e-06,50000,17,paup-dollo-hsearch-first,87407,5409.272
200,2000000,1e-06,50000,17,paup-dollo-hsearch,87407,5409.272
200,2000000,1e-06,50000,18,paup-dollo-fast-hsearch-first,86966,86.205
200,2000000,1e-06,50000,18,dollo-cdp-fast,86912,97.154
200,2000000,1e-06,50000,18,paup-dollo-hsearch-first,86905,4350.004
200,2000000,1e-06,50000,18,paup-dollo-hsearch,86905,4350.004
200,2000000,1e-06,50000,19,paup-dollo-fast-hsearch-first,99628,182.813
200,2000000,1e-06,50000,19,dollo-cdp-fast,99587,193.03799999999998
200,2000000,1e-06,50000,19,paup-dollo-hsearch-first,99567,6527.403
200,2000000,1e-06,50000,19,paup-dollo-hsearch,99567,6527.403
200,2000000,1e-06,50000,20,paup-dollo-fast-hsearch-first,86019,254.77100000000002
200,2000000,1e-06,50000,20,dollo-cdp-fast,86018,262.925
200,2000000,1e-06,50000,20,paup-dollo-hsearch-first,85970,7919.178
200,2000000,1e-06,50000,20,paup-dollo-hsearch,85970,7919.178
200,2000000,1e-06,50000,21,paup-dollo-fast-hsearch-first,94443,146.671
200,2000000,1e-06,50000,21,dollo-cdp-fast,94398,157.224
200,2000000,1e-06,50000,21,paup-dollo-hsearch-first,94398,5840.166
200,2000000,1e-06,50000,21,paup-dollo-hsearch,94398,5840.166
200,2000000,1e-06,50000,22,paup-dollo-fast-hsearch-first,94000,145.951
200,2000000,1e-06,50000,22,dollo-cdp-fast,93964,156.111
200,2000000,1e-06,50000,22,paup-dollo-hsearch-first,93917,4980.481
200,2000000,1e-06,50000,22,paup-dollo-hsearch,93917,4980.481
200,2000000,1e-06,50000,23,paup-dollo-fast-hsearch-first,91019,100.533
200,2000000,1e-06,50000,23,dollo-cdp-fast,91001,110.867
200,2000000,1e-06,50000,23,paup-dollo-hsearch-first,91001,4337.086
200,2000000,1e-06,50000,23,paup-dollo-hsearch,91001,4337.086
200,2000000,1e-06,50000,24,paup-dollo-fast-hsearch-first,90672,88.297
200,2000000,1e-06,50000,24,dollo-cdp-fast,90655,98.52799999999999
200,2000000,1e-06,50000,24,paup-dollo-hsearch-first,90655,4536.27
200,2000000,1e-06,50000,24,paup-dollo-hsearch,90655,4536.27
200,2000000,1e-06,50000,25,paup-dollo-fast-hsearch-first,91750,101.16499999999999
200,2000000,1e-06,50000,25,dollo-cdp-fast,91722,110.603
200,2000000,1e-06,50000,25,paup-dollo-hsearch-first,91722,5127.406
200,2000000,1e-06,50000,25,paup-dollo-hsearch,91722,5127.406
