NTAX,STRHT,SRATE,NCHR,REPL,MTHD,NODE,real,user,sys
model,200,2000000,0.000001,500,13,paup-dollo-fast-hsearch,cbcb03,2m10.945s,2m9.685s,0m0.007s
model,200,2000000,0.000001,500,13,paup-dollo-hsearch,cbcb19,2m2.435s,2m1.078s,0m0.010s
model,200,2000000,0.000001,500,14,dollo-cdp-fast,cbcb00,0m4.127s,0m0.104s,0m0.004s
model,200,2000000,0.000001,500,14,paup-dollo-fast-hsearch,cbcb00,1m47.998s,1m46.857s,0m0.005s
model,200,2000000,0.000001,500,14,paup-dollo-hsearch,cbcb17,1m54.151s,1m53.411s,0m0.005s
model,200,2000000,0.000001,500,15,dollo-cdp-fast,cbcb03,0m3.788s,0m0.108s,0m0.004s
model,200,2000000,0.000001,500,15,paup-dollo-fast-hsearch,cbcb03,1m50.596s,1m49.401s,0m0.003s
model,200,2000000,0.000001,500,15,paup-dollo-hsearch,cbcb18,2m1.210s,2m0.246s,0m0.005s
model,200,2000000,0.000001,500,16,dollo-cdp-fast,cbcb03,0m3.789s,0m0.096s,0m0.004s
model,200,2000000,0.000001,500,16,paup-dollo-fast-hsearch,cbcb03,1m47.263s,1m45.853s,0m0.093s
model,200,2000000,0.000001,500,16,paup-dollo-hsearch,cbcb18,1m59.457s,1m57.946s,0m0.008s
model,200,2000000,0.000001,500,17,dollo-cdp-fast,cbcb03,0m4.578s,0m0.098s,0m0.002s
model,200,2000000,0.000001,500,17,paup-dollo-fast-hsearch,cbcb03,1m48.410s,1m47.057s,0m0.023s
model,200,2000000,0.000001,500,17,paup-dollo-hsearch,cbcb18,2m43.339s,2m41.680s,0m0.004s
model,200,2000000,0.000001,500,18,dollo-cdp-fast,cbcb03,0m3.972s,0m0.117s,0m0.004s
model,200,2000000,0.000001,500,18,paup-dollo-fast-hsearch,cbcb03,1m51.513s,1m50.216s,0m0.033s
model,200,2000000,0.000001,500,18,paup-dollo-hsearch,cbcb18,3m19.511s,3m17.743s,0m0.007s
model,200,2000000,0.000001,500,19,dollo-cdp-fast,cbcb04,0m2.989s,0m0.099s,0m0.004s
model,200,2000000,0.000001,500,19,paup-dollo-fast-hsearch,cbcb04,1m49.171s,1m47.909s,0m0.005s
model,200,2000000,0.000001,500,19,paup-dollo-hsearch,cbcb18,2m19.970s,2m18.985s,0m0.002s
model,200,2000000,0.000001,500,20,dollo-cdp-fast,cbcb04,0m4.516s,0m0.099s,0m0.004s
model,200,2000000,0.000001,500,20,paup-dollo-fast-hsearch,cbcb04,1m44.533s,1m43.304s,0m0.008s
model,200,2000000,0.000001,500,20,paup-dollo-hsearch,cbcb20,1m50.816s,1m49.780s,0m0.008s
model,200,2000000,0.000001,500,21,dollo-cdp-fast,cbcb04,0m4.150s,0m0.097s,0m0.001s
model,200,2000000,0.000001,500,21,paup-dollo-fast-hsearch,cbcb04,3m12.440s,3m10.831s,0m0.006s
model,200,2000000,0.000001,500,21,paup-dollo-hsearch,cbcb15,2m10.240s,2m8.879s,0m0.010s
model,200,2000000,0.000001,500,22,dollo-cdp-fast,cbcb04,0m3.648s,0m0.086s,0m0.006s
model,200,2000000,0.000001,500,22,paup-dollo-fast-hsearch,cbcb04,2m1.309s,2m0.038s,0m0.004s
model,200,2000000,0.000001,500,22,paup-dollo-hsearch,cbcb15,2m8.302s,2m6.772s,0m0.006s
model,200,2000000,0.000001,500,23,dollo-cdp-fast,cbcb04,0m3.584s,0m0.098s,0m0.002s
model,200,2000000,0.000001,500,23,paup-dollo-fast-hsearch,cbcb04,2m1.519s,2m0.242s,0m0.009s
model,200,2000000,0.000001,500,23,paup-dollo-hsearch,cbcb19,2m5.110s,2m3.825s,0m0.005s
model,200,2000000,0.000001,500,24,dollo-cdp-fast,cbcb04,0m3.411s,0m0.111s,0m0.001s
model,200,2000000,0.000001,500,24,paup-dollo-fast-hsearch,cbcb04,1m49.066s,1m47.790s,0m0.005s
model,200,2000000,0.000001,500,24,paup-dollo-hsearch,cbcb18,2m5.883s,2m4.949s,0m0.003s
model,200,2000000,0.000001,500,25,dollo-cdp-fast,cbcb04,0m3.171s,0m0.097s,0m0.002s
model,200,2000000,0.000001,500,25,paup-dollo-fast-hsearch,cbcb04,1m49.324s,1m48.623s,0m0.007s
model,200,2000000,0.000001,500,25,paup-dollo-hsearch,cbcb19,2m1.341s,2m0.075s,0m0.006s
model,50,2000000,0.000001,10000,01,dollo-cdp-fast,cbcb15,0m1.324s,0m0.531s,0m0.004s
model,50,2000000,0.000001,10000,01,paup-dollo-fast-hsearch,cbcb15,0m2.266s,0m1.504s,0m0.005s
model,50,2000000,0.000001,10000,01,paup-dollo-hsearch,cbcb19,0m32.647s,0m31.662s,0m0.005s
model,50,2000000,0.000001,10000,02,dollo-cdp-fast,cbcb15,0m1.248s,0m0.476s,0m0.005s
model,50,2000000,0.000001,10000,02,paup-dollo-fast-hsearch,cbcb15,0m2.618s,0m1.838s,0m0.009s
model,50,2000000,0.000001,10000,02,paup-dollo-hsearch,cbcb19,0m50.302s,0m49.193s,0m0.005s
model,50,2000000,0.000001,10000,03,dollo-cdp-fast,cbcb15,0m1.252s,0m0.523s,0m0.008s
model,50,2000000,0.000001,10000,03,paup-dollo-fast-hsearch,cbcb15,0m3.033s,0m2.270s,0m0.008s
model,50,2000000,0.000001,10000,03,paup-dollo-hsearch,cbcb21,1m8.332s,1m7.091s,0m0.007s
model,50,2000000,0.000001,10000,04,dollo-cdp-fast,cbcb15,0m1.189s,0m0.467s,0m0.005s
model,50,2000000,0.000001,10000,04,paup-dollo-fast-hsearch,cbcb15,0m2.923s,0m2.163s,0m0.007s
model,50,2000000,0.000001,10000,04,paup-dollo-hsearch,cbcb19,0m37.833s,0m36.797s,0m0.006s
model,50,2000000,0.000001,10000,05,dollo-cdp-fast,cbcb15,0m1.183s,0m0.420s,0m0.003s
model,50,2000000,0.000001,10000,05,paup-dollo-fast-hsearch,cbcb15,0m3.102s,0m2.333s,0m0.006s
model,50,2000000,0.000001,10000,05,paup-dollo-hsearch,cbcb19,0m52.921s,0m51.793s,0m0.007s
model,50,2000000,0.000001,10000,06,dollo-cdp-fast,cbcb15,0m1.304s,0m0.582s,0m0.007s
model,50,2000000,0.000001,10000,06,paup-dollo-fast-hsearch,cbcb15,0m2.162s,0m1.390s,0m0.010s
model,50,2000000,0.000001,10000,06,paup-dollo-hsearch,cbcb19,0m32.359s,0m31.416s,0m0.004s
model,50,2000000,0.000001,10000,07,dollo-cdp-fast,cbcb15,0m1.206s,0m0.471s,0m0.009s
model,50,2000000,0.000001,10000,07,paup-dollo-fast-hsearch,cbcb15,0m2.388s,0m1.639s,0m0.006s
model,50,2000000,0.000001,10000,07,paup-dollo-hsearch,cbcb21,0m43.880s,0m42.928s,0m0.007s
model,50,2000000,0.000001,10000,08,dollo-cdp-fast,cbcb16,0m1.300s,0m0.530s,0m0.008s
model,50,2000000,0.000001,10000,08,paup-dollo-fast-hsearch,cbcb16,0m2.263s,0m1.524s,0m0.006s
model,50,2000000,0.000001,10000,08,paup-dollo-hsearch,cbcb15,0m18.534s,0m17.697s,0m0.008s
model,50,2000000,0.000001,10000,09,dollo-cdp-fast,cbcb16,0m1.184s,0m0.402s,0m0.004s
model,50,2000000,0.000001,10000,09,paup-dollo-fast-hsearch,cbcb16,0m2.666s,0m1.887s,0m0.009s
model,50,2000000,0.000001,10000,09,paup-dollo-hsearch,cbcb15,0m40.416s,0m39.485s,0m0.010s
model,50,2000000,0.000001,10000,10,dollo-cdp-fast,cbcb16,0m1.121s,0m0.385s,0m0.006s
model,50,2000000,0.000001,10000,10,paup-dollo-fast-hsearch,cbcb16,0m2.240s,0m1.481s,0m0.007s
model,50,2000000,0.000001,10000,10,paup-dollo-hsearch,cbcb15,0m28.172s,0m27.272s,0m0.004s
model,50,2000000,0.000001,10000,11,dollo-cdp-fast,cbcb16,0m1.262s,0m0.488s,0m0.012s
model,50,2000000,0.000001,10000,11,paup-dollo-fast-hsearch,cbcb16,0m3.318s,0m2.563s,0m0.014s
model,50,2000000,0.000001,10000,11,paup-dollo-hsearch,cbcb15,0m56.036s,0m54.997s,0m0.008s
model,50,2000000,0.000001,10000,12,dollo-cdp-fast,cbcb16,0m1.082s,0m0.384s,0m0.003s
model,50,2000000,0.000001,10000,12,paup-dollo-fast-hsearch,cbcb16,0m3.894s,0m3.130s,0m0.008s
model,50,2000000,0.000001,10000,12,paup-dollo-hsearch,cbcb15,1m4.735s,1m3.639s,0m0.007s
model,50,2000000,0.000001,10000,13,dollo-cdp-fast,cbcb16,0m1.243s,0m0.488s,0m0.007s
model,50,2000000,0.000001,10000,13,paup-dollo-fast-hsearch,cbcb16,0m2.112s,0m1.346s,0m0.006s
model,50,2000000,0.000001,10000,13,paup-dollo-hsearch,cbcb15,0m26.493s,0m25.608s,0m0.005s
model,50,2000000,0.000001,10000,14,dollo-cdp-fast,cbcb16,0m1.227s,0m0.480s,0m0.004s
model,50,2000000,0.000001,10000,14,paup-dollo-fast-hsearch,cbcb16,0m3.088s,0m2.286s,0m0.006s
model,50,2000000,0.000001,10000,14,paup-dollo-hsearch,cbcb15,0m51.646s,0m50.613s,0m0.008s
model,50,2000000,0.000001,10000,15,dollo-cdp-fast,cbcb16,0m1.218s,0m0.487s,0m0.005s
model,50,2000000,0.000001,10000,15,paup-dollo-fast-hsearch,cbcb16,0m2.646s,0m1.834s,0m0.004s
model,50,2000000,0.000001,10000,15,paup-dollo-hsearch,cbcb15,0m54.304s,0m53.252s,0m0.007s
model,50,2000000,0.000001,10000,16,dollo-cdp-fast,cbcb16,0m1.254s,0m0.551s,0m0.003s
model,50,2000000,0.000001,10000,16,paup-dollo-fast-hsearch,cbcb16,0m2.196s,0m1.450s,0m0.004s
model,50,2000000,0.000001,10000,16,paup-dollo-hsearch,cbcb15,0m33.058s,0m32.109s,0m0.007s
model,50,2000000,0.000001,10000,17,dollo-cdp-fast,cbcb00,0m0.990s,0m0.285s,0m0.002s
model,50,2000000,0.000001,10000,17,paup-dollo-fast-hsearch,cbcb00,0m2.871s,0m2.131s,0m0.005s
model,50,2000000,0.000001,10000,17,paup-dollo-hsearch,cbcb15,0m47.333s,0m46.348s,0m0.008s
model,50,2000000,0.000001,10000,18,dollo-cdp-fast,cbcb00,0m1.131s,0m0.375s,0m0.003s
model,50,2000000,0.000001,10000,18,paup-dollo-fast-hsearch,cbcb00,0m2.500s,0m1.739s,0m0.005s
model,50,2000000,0.000001,10000,18,paup-dollo-hsearch,cbcb15,0m44.751s,0m43.729s,0m0.017s
model,50,2000000,0.000001,10000,19,dollo-cdp-fast,cbcb00,0m1.229s,0m0.500s,0m0.008s
model,50,2000000,0.000001,10000,19,paup-dollo-fast-hsearch,cbcb00,0m2.241s,0m1.477s,0m0.006s
model,50,2000000,0.000001,10000,19,paup-dollo-hsearch,cbcb17,0m22.456s,0m21.598s,0m0.004s
model,50,2000000,0.000001,1000,01,dollo-cdp-fast,cbcb21,0m0.867s,0m0.060s,0m0.003s
model,50,2000000,0.000001,1000,01,paup-dollo-fast-hsearch,cbcb21,0m1.063s,0m0.311s,0m0.008s
model,50,2000000,0.000001,1000,01,paup-dollo-hsearch,cbcb18,0m7.827s,0m7.077s,0m0.002s
model,50,2000000,0.000001,10000,20,dollo-cdp-fast,cbcb00,0m1.205s,0m0.466s,0m0.007s
model,50,2000000,0.000001,10000,20,paup-dollo-fast-hsearch,cbcb00,0m2.313s,0m1.560s,0m0.009s
model,50,2000000,0.000001,10000,20,paup-dollo-hsearch,cbcb17,0m39.063s,0m38.107s,0m0.006s
model,50,2000000,0.000001,10000,21,dollo-cdp-fast,cbcb00,0m1.161s,0m0.494s,0m0.005s
model,50,2000000,0.000001,10000,21,paup-dollo-fast-hsearch,cbcb00,0m2.375s,0m1.630s,0m0.005s
model,50,2000000,0.000001,10000,21,paup-dollo-hsearch,cbcb17,0m13.177s,0m12.323s,0m0.007s
model,50,2000000,0.000001,10000,22,dollo-cdp-fast,cbcb00,0m1.187s,0m0.427s,0m0.004s
model,50,2000000,0.000001,10000,22,paup-dollo-fast-hsearch,cbcb00,0m2.648s,0m1.907s,0m0.004s
model,50,2000000,0.000001,10000,22,paup-dollo-hsearch,cbcb17,0m30.486s,0m29.598s,0m0.004s
model,50,2000000,0.000001,10000,23,dollo-cdp-fast,cbcb00,0m1.278s,0m0.550s,0m0.004s
model,50,2000000,0.000001,10000,23,paup-dollo-fast-hsearch,cbcb00,0m2.930s,0m2.188s,0m0.002s
model,50,2000000,0.000001,10000,23,paup-dollo-hsearch,cbcb17,0m58.742s,0m57.588s,0m0.010s
model,50,2000000,0.000001,10000,24,dollo-cdp-fast,cbcb00,0m1.382s,0m0.602s,0m0.008s
model,50,2000000,0.000001,10000,24,paup-dollo-fast-hsearch,cbcb00,0m2.015s,0m1.261s,0m0.007s
model,50,2000000,0.000001,10000,24,paup-dollo-hsearch,cbcb17,0m12.355s,0m11.520s,0m0.011s
model,50,2000000,0.000001,10000,25,dollo-cdp-fast,cbcb00,0m1.295s,0m0.573s,0m0.006s
model,50,2000000,0.000001,10000,25,paup-dollo-fast-hsearch,cbcb00,0m2.510s,0m1.764s,0m0.004s
model,50,2000000,0.000001,10000,25,paup-dollo-hsearch,cbcb17,0m50.074s,0m48.952s,0m0.059s
model,50,2000000,0.000001,1000,02,dollo-cdp-fast,cbcb21,0m0.814s,0m0.044s,0m0.002s
model,50,2000000,0.000001,1000,02,paup-dollo-fast-hsearch,cbcb21,0m0.723s,0m0.501s,0m0.008s
model,50,2000000,0.000001,1000,02,paup-dollo-hsearch,cbcb18,0m17.840s,0m16.981s,0m0.005s
model,50,2000000,0.000001,1000,03,dollo-cdp-fast,cbcb21,0m0.831s,0m0.043s,0m0.000s
model,50,2000000,0.000001,1000,03,paup-dollo-fast-hsearch,cbcb21,0m1.478s,0m0.706s,0m0.006s
model,50,2000000,0.000001,1000,03,paup-dollo-hsearch,cbcb18,0m13.488s,0m12.645s,0m0.003s
model,50,2000000,0.000001,1000,04,dollo-cdp-fast,cbcb21,0m0.802s,0m0.040s,0m0.002s
model,50,2000000,0.000001,1000,04,paup-dollo-fast-hsearch,cbcb21,0m1.259s,0m0.508s,0m0.003s
model,50,2000000,0.000001,1000,04,paup-dollo-hsearch,cbcb18,0m10.632s,0m9.810s,0m0.002s
model,50,2000000,0.000001,1000,05,dollo-cdp-fast,cbcb21,0m0.807s,0m0.038s,0m0.001s
model,50,2000000,0.000001,1000,05,paup-dollo-fast-hsearch,cbcb21,0m1.379s,0m0.642s,0m0.003s
model,50,2000000,0.000001,1000,05,paup-dollo-hsearch,cbcb16,0m9.802s,0m9.033s,0m0.009s
model,50,2000000,0.000001,1000,06,dollo-cdp-fast,cbcb21,0m0.792s,0m0.031s,0m0.003s
model,50,2000000,0.000001,1000,06,paup-dollo-fast-hsearch,cbcb21,0m1.311s,0m0.571s,0m0.005s
model,50,2000000,0.000001,1000,06,paup-dollo-hsearch,cbcb16,0m8.121s,0m7.346s,0m0.009s
model,50,2000000,0.000001,1000,07,dollo-cdp-fast,cbcb21,0m0.734s,0m0.030s,0m0.002s
model,50,2000000,0.000001,1000,07,paup-dollo-fast-hsearch,cbcb21,0m0.928s,0m0.688s,0m0.004s
model,50,2000000,0.000001,1000,07,paup-dollo-hsearch,cbcb21,0m6.989s,0m6.191s,0m0.025s
model,50,2000000,0.000001,1000,08,dollo-cdp-fast,cbcb21,0m0.810s,0m0.040s,0m0.000s
model,50,2000000,0.000001,1000,08,paup-dollo-fast-hsearch,cbcb21,0m1.145s,0m0.399s,0m0.005s
model,50,2000000,0.000001,1000,08,paup-dollo-hsearch,cbcb21,0m7.281s,0m6.523s,0m0.004s
model,50,2000000,0.000001,1000,09,dollo-cdp-fast,cbcb21,0m0.793s,0m0.032s,0m0.001s
model,50,2000000,0.000001,1000,09,paup-dollo-fast-hsearch,cbcb21,0m1.667s,0m0.915s,0m0.004s
model,50,2000000,0.000001,1000,09,paup-dollo-hsearch,cbcb21,0m13.020s,0m12.239s,0m0.006s
model,50,2000000,0.000001,1000,10,dollo-cdp-fast,cbcb21,0m0.867s,0m0.032s,0m0.001s
model,50,2000000,0.000001,1000,10,paup-dollo-fast-hsearch,cbcb21,0m1.409s,0m0.650s,0m0.005s
model,50,2000000,0.000001,1000,10,paup-dollo-hsearch,cbcb21,0m10.346s,0m9.563s,0m0.006s
model,50,2000000,0.000001,1000,11,dollo-cdp-fast,cbcb21,0m0.791s,0m0.028s,0m0.003s
model,50,2000000,0.000001,1000,11,paup-dollo-fast-hsearch,cbcb21,0m1.405s,0m0.648s,0m0.008s
model,50,2000000,0.000001,1000,11,paup-dollo-hsearch,cbcb21,0m10.286s,0m9.501s,0m0.004s
model,50,2000000,0.000001,1000,12,dollo-cdp-fast,cbcb21,0m0.914s,0m0.065s,0m0.005s
model,50,2000000,0.000001,1000,12,paup-dollo-fast-hsearch,cbcb21,0m1.197s,0m0.427s,0m0.008s
model,50,2000000,0.000001,1000,12,paup-dollo-hsearch,cbcb21,0m13.592s,0m12.791s,0m0.006s
model,50,2000000,0.000001,1000,13,dollo-cdp-fast,cbcb21,0m0.789s,0m0.038s,0m0.004s
model,50,2000000,0.000001,1000,13,paup-dollo-fast-hsearch,cbcb21,0m1.219s,0m0.445s,0m0.005s
model,50,2000000,0.000001,1000,13,paup-dollo-hsearch,cbcb17,0m10.296s,0m9.468s,0m0.005s
model,50,2000000,0.000001,1000,14,dollo-cdp-fast,cbcb21,0m0.802s,0m0.032s,0m0.003s
model,50,2000000,0.000001,1000,14,paup-dollo-fast-hsearch,cbcb21,0m1.502s,0m0.754s,0m0.005s
model,50,2000000,0.000001,1000,14,paup-dollo-hsearch,cbcb15,0m24.867s,0m23.991s,0m0.001s
model,50,2000000,0.000001,1000,15,dollo-cdp-fast,cbcb21,0m0.668s,0m0.023s,0m0.002s
model,50,2000000,0.000001,1000,15,paup-dollo-fast-hsearch,cbcb21,0m2.574s,0m1.794s,0m0.006s
model,50,2000000,0.000001,1000,15,paup-dollo-hsearch,cbcb15,0m13.437s,0m12.642s,0m0.005s
model,50,2000000,0.000001,1000,16,dollo-cdp-fast,cbcb21,0m0.781s,0m0.044s,0m0.000s
model,50,2000000,0.000001,1000,16,paup-dollo-fast-hsearch,cbcb21,0m0.739s,0m0.517s,0m0.009s
model,50,2000000,0.000001,1000,16,paup-dollo-hsearch,cbcb15,0m12.219s,0m11.433s,0m0.005s
model,50,2000000,0.000001,1000,17,dollo-cdp-fast,cbcb21,0m0.887s,0m0.041s,0m0.000s
model,50,2000000,0.000001,1000,17,paup-dollo-fast-hsearch,cbcb21,0m1.224s,0m0.459s,0m0.004s
model,50,2000000,0.000001,1000,17,paup-dollo-hsearch,cbcb16,0m9.314s,0m8.524s,0m0.005s
model,50,2000000,0.000001,1000,18,dollo-cdp-fast,cbcb21,0m0.877s,0m0.045s,0m0.003s
model,50,2000000,0.000001,1000,18,paup-dollo-fast-hsearch,cbcb21,0m1.210s,0m0.448s,0m0.004s
model,50,2000000,0.000001,1000,18,paup-dollo-hsearch,cbcb16,0m9.288s,0m9.071s,0m0.006s
model,50,2000000,0.000001,1000,19,dollo-cdp-fast,cbcb21,0m0.827s,0m0.060s,0m0.003s
model,50,2000000,0.000001,1000,19,paup-dollo-fast-hsearch,cbcb21,0m1.069s,0m0.310s,0m0.007s
model,50,2000000,0.000001,1000,19,paup-dollo-hsearch,cbcb16,0m7.195s,0m6.342s,0m0.010s
model,50,2000000,0.000001,1000,20,dollo-cdp-fast,cbcb21,0m0.861s,0m0.059s,0m0.003s
model,50,2000000,0.000001,1000,20,paup-dollo-fast-hsearch,cbcb21,0m1.146s,0m0.388s,0m0.004s
model,50,2000000,0.000001,1000,20,paup-dollo-hsearch,cbcb16,0m10.662s,0m9.898s,0m0.006s
model,50,2000000,0.000001,1000,21,dollo-cdp-fast,cbcb21,0m0.904s,0m0.038s,0m0.004s
model,50,2000000,0.000001,1000,21,paup-dollo-fast-hsearch,cbcb21,0m1.194s,0m0.435s,0m0.004s
model,50,2000000,0.000001,1000,21,paup-dollo-hsearch,cbcb18,0m6.144s,0m5.394s,0m0.004s
model,50,2000000,0.000001,1000,22,dollo-cdp-fast,cbcb21,0m0.783s,0m0.043s,0m0.002s
model,50,2000000,0.000001,1000,22,paup-dollo-fast-hsearch,cbcb21,0m1.063s,0m0.321s,0m0.003s
model,50,2000000,0.000001,1000,22,paup-dollo-hsearch,cbcb18,0m10.771s,0m9.945s,0m0.004s
model,50,2000000,0.000001,1000,23,dollo-cdp-fast,cbcb21,0m0.748s,0m0.031s,0m0.001s
model,50,2000000,0.000001,1000,23,paup-dollo-fast-hsearch,cbcb21,0m1.584s,0m0.829s,0m0.007s
model,50,2000000,0.000001,1000,23,paup-dollo-hsearch,cbcb18,0m16.737s,0m15.877s,0m0.007s
model,50,2000000,0.000001,1000,24,dollo-cdp-fast,cbcb21,0m0.762s,0m0.060s,0m0.000s
model,50,2000000,0.000001,1000,24,paup-dollo-fast-hsearch,cbcb21,0m1.076s,0m0.321s,0m0.005s
model,50,2000000,0.000001,1000,24,paup-dollo-hsearch,cbcb21,0m9.738s,0m8.977s,0m0.006s
model,50,2000000,0.000001,1000,25,dollo-cdp-fast,cbcb21,0m0.758s,0m0.038s,0m0.003s
model,50,2000000,0.000001,1000,25,paup-dollo-fast-hsearch,cbcb21,0m1.275s,0m0.508s,0m0.005s
model,50,2000000,0.000001,1000,25,paup-dollo-hsearch,cbcb18,0m10.375s,0m9.509s,0m0.005s
model,50,2000000,0.000001,50000,01,dollo-cdp-fast,cbcb15,0m3.479s,0m2.725s,0m0.023s
model,50,2000000,0.000001,50000,01,paup-dollo-fast-hsearch,cbcb15,0m5.333s,0m4.583s,0m0.007s
model,50,2000000,0.000001,50000,01,paup-dollo-hsearch,cbcb17,0m41.697s,0m40.737s,0m0.011s
model,50,2000000,0.000001,50000,02,dollo-cdp-fast,cbcb15,0m3.341s,0m2.645s,0m0.024s
model,50,2000000,0.000001,50000,02,paup-dollo-fast-hsearch,cbcb15,0m5.458s,0m4.707s,0m0.003s
model,50,2000000,0.000001,50000,02,paup-dollo-hsearch,cbcb16,1m57.820s,1m56.580s,0m0.010s
model,50,2000000,0.000001,50000,03,dollo-cdp-fast,cbcb15,0m3.123s,0m2.333s,0m0.013s
model,50,2000000,0.000001,50000,03,paup-dollo-fast-hsearch,cbcb15,0m8.230s,0m7.350s,0m0.010s
model,50,2000000,0.000001,50000,03,paup-dollo-hsearch,cbcb17,3m18.062s,3m16.468s,0m0.012s
model,50,2000000,0.000001,50000,04,dollo-cdp-fast,cbcb15,0m3.131s,0m2.224s,0m0.022s
model,50,2000000,0.000001,50000,04,paup-dollo-fast-hsearch,cbcb15,0m6.820s,0m6.048s,0m0.007s
model,50,2000000,0.000001,50000,04,paup-dollo-hsearch,cbcb17,2m34.003s,2m32.562s,0m0.007s
model,50,2000000,0.000001,50000,05,dollo-cdp-fast,cbcb15,0m3.684s,0m2.911s,0m0.026s
model,50,2000000,0.000001,50000,05,paup-dollo-fast-hsearch,cbcb15,0m7.902s,0m7.010s,0m0.007s
model,50,2000000,0.000001,50000,05,paup-dollo-hsearch,cbcb17,2m23.621s,2m22.191s,0m0.008s
model,50,2000000,0.000001,50000,06,dollo-cdp-fast,cbcb15,0m3.508s,0m2.738s,0m0.033s
model,50,2000000,0.000001,50000,06,paup-dollo-fast-hsearch,cbcb15,0m5.144s,0m4.345s,0m0.010s
model,50,2000000,0.000001,50000,06,paup-dollo-hsearch,cbcb17,2m7.697s,2m6.351s,0m0.008s
model,50,2000000,0.000001,50000,07,dollo-cdp-fast,cbcb15,0m3.290s,0m2.331s,0m0.022s
model,50,2000000,0.000001,50000,07,paup-dollo-fast-hsearch,cbcb15,0m6.380s,0m5.584s,0m0.009s
model,50,2000000,0.000001,50000,07,paup-dollo-hsearch,cbcb17,2m7.713s,2m6.367s,0m0.003s
model,50,2000000,0.000001,50000,08,dollo-cdp-fast,cbcb15,0m3.489s,0m2.729s,0m0.021s
model,50,2000000,0.000001,50000,08,paup-dollo-fast-hsearch,cbcb15,0m5.520s,0m4.730s,0m0.009s
model,50,2000000,0.000001,50000,08,paup-dollo-hsearch,cbcb17,0m29.658s,0m28.782s,0m0.006s
model,50,2000000,0.000001,50000,09,dollo-cdp-fast,cbcb15,0m3.495s,0m2.751s,0m0.027s
model,50,2000000,0.000001,50000,09,paup-dollo-fast-hsearch,cbcb15,0m5.996s,0m5.211s,0m0.006s
model,50,2000000,0.000001,50000,09,paup-dollo-hsearch,cbcb17,1m50.154s,1m48.796s,0m0.011s
model,50,2000000,0.000001,50000,10,dollo-cdp-fast,cbcb15,0m2.674s,0m1.830s,0m0.022s
model,50,2000000,0.000001,50000,10,paup-dollo-fast-hsearch,cbcb15,0m4.845s,0m4.073s,0m0.007s
model,50,2000000,0.000001,50000,10,paup-dollo-hsearch,cbcb21,1m20.159s,1m19.020s,0m0.008s
model,50,2000000,0.000001,50000,11,dollo-cdp-fast,cbcb15,0m3.341s,0m2.571s,0m0.016s
model,50,2000000,0.000001,50000,11,paup-dollo-fast-hsearch,cbcb15,0m7.522s,0m6.709s,0m0.005s
model,50,2000000,0.000001,50000,11,paup-dollo-hsearch,cbcb21,3m2.086s,3m0.653s,0m0.010s
model,50,2000000,0.000001,50000,12,dollo-cdp-fast,cbcb15,0m3.817s,0m2.792s,0m0.022s
model,50,2000000,0.000001,50000,12,paup-dollo-fast-hsearch,cbcb15,0m7.050s,0m6.256s,0m0.005s
model,50,2000000,0.000001,50000,12,paup-dollo-hsearch,cbcb21,2m41.372s,2m39.900s,0m0.010s
model,50,2000000,0.000001,50000,13,dollo-cdp-fast,cbcb15,0m3.472s,0m2.638s,0m0.027s
model,50,2000000,0.000001,50000,13,paup-dollo-fast-hsearch,cbcb15,0m4.540s,0m3.759s,0m0.017s
model,50,2000000,0.000001,50000,13,paup-dollo-hsearch,cbcb21,1m3.239s,1m2.056s,0m0.004s
model,50,2000000,0.000001,50000,14,dollo-cdp-fast,cbcb15,0m3.075s,0m2.255s,0m0.041s
model,50,2000000,0.000001,50000,14,paup-dollo-fast-hsearch,cbcb15,0m9.523s,0m8.632s,0m0.046s
model,50,2000000,0.000001,50000,14,paup-dollo-hsearch,cbcb19,2m46.273s,2m44.785s,0m0.006s
model,50,2000000,0.000001,50000,15,dollo-cdp-fast,cbcb15,0m3.166s,0m2.327s,0m0.029s
model,50,2000000,0.000001,50000,15,paup-dollo-fast-hsearch,cbcb15,0m6.336s,0m5.523s,0m0.021s
model,50,2000000,0.000001,50000,15,paup-dollo-hsearch,cbcb19,2m38.046s,2m36.559s,0m0.012s
model,50,2000000,0.000001,50000,16,dollo-cdp-fast,cbcb00,0m3.532s,0m2.790s,0m0.027s
model,50,2000000,0.000001,50000,16,paup-dollo-fast-hsearch,cbcb00,0m4.760s,0m3.995s,0m0.007s
model,50,2000000,0.000001,50000,16,paup-dollo-hsearch,cbcb19,1m10.495s,1m9.296s,0m0.008s
model,50,2000000,0.000001,50000,17,dollo-cdp-fast,cbcb00,0m3.016s,0m2.251s,0m0.024s
model,50,2000000,0.000001,50000,17,paup-dollo-fast-hsearch,cbcb00,0m5.594s,0m4.825s,0m0.006s
model,50,2000000,0.000001,50000,17,paup-dollo-hsearch,cbcb19,2m2.083s,2m0.583s,0m0.016s
model,50,2000000,0.000001,50000,18,dollo-cdp-fast,cbcb00,0m3.170s,0m2.298s,0m0.017s
model,50,2000000,0.000001,50000,18,paup-dollo-fast-hsearch,cbcb00,0m5.584s,0m4.821s,0m0.005s
model,50,2000000,0.000001,50000,18,paup-dollo-hsearch,cbcb19,2m9.933s,2m8.346s,0m0.043s
